
Start
4700,0.12,0.25
4750,0.12,0.25
4800,0.12,0.25
4850,0.12,0.25
4900,0.12,0.26
4950,0.12,0.26
End Time: 0.263
Start
0,0.04,0.00
50,0.04,0.00
100,0.04,0.00
150,0.04,0.00
200,0.04,0.00
250,0.04,0.01
300,0.04,0.01
350,0.04,0.01
400,0.04,0.01
450,0.04,0.01
500,0.04,0.01
550,0.04,0.02
600,0.04,0.02
650,0.04,0.02
700,0.05,0.02
750,0.06,0.02
800,0.06,0.02
850,0.07,0.02
900,0.07,0.02
950,0.07,0.02
1000,0.07,0.02
1050,0.08,0.02
1100,0.08,0.02
1150,0.08,0.02
1200,0.08,0.03
1250,0.08,0.03
1300,0.08,0.03
1350,0.08,0.03
1400,0.09,0.03
1450,0.09,0.03
1500,0.09,0.03
1550,0.09,0.03
1600,0.09,0.03
1650,0.09,0.03
1700,0.09,0.03
1750,0.09,0.03
1800,0.09,0.03
1850,0.09,0.03
1900,0.09,0.03
1950,0.09,0.03
2000,0.09,0.04
2050,0.09,0.04
2100,0.09,0.04
2150,0.10,0.04
2200,0.10,0.04
2250,0.10,0.04
2300,0.10,0.04
2350,0.10,0.04
2400,0.10,0.04
2450,0.10,0.04
2500,0.10,0.04
2550,0.10,0.04
2600,0.10,0.04
2650,0.10,0.04
2700,0.10,0.04
2750,0.10,0.04
2800,0.10,0.04
2850,0.10,0.04
2900,0.10,0.04
2950,0.10,0.04
3000,0.10,0.04
3050,0.10,0.05
3100,0.10,0.05
3150,0.10,0.05
3200,0.10,0.05
3250,0.10,0.08
3300,0.10,0.08
3350,0.10,0.08
3400,0.10,0.08
3450,0.10,0.08
3500,0.10,0.08
3550,0.10,0.08
3600,0.10,0.09
3650,0.10,0.09
3700,0.10,0.09
3750,0.10,0.09
3800,0.10,0.09
3850,0.10,0.09
3900,0.10,0.09
3950,0.10,0.09
4000,0.10,0.09
4050,0.10,0.09
4100,0.10,0.09
4150,0.10,0.09
4200,0.10,0.09
4250,0.10,0.09
4300,0.10,0.09
4350,0.10,0.09
4400,0.10,0.09
4450,0.10,0.09
4500,0.10,0.09
4550,0.10,0.09
4600,0.10,0.09
4650,0.10,0.09
4700,0.11,0.09
4750,0.11,0.09
4800,0.11,0.10
4850,0.11,0.10
4900,0.11,0.10
4950,0.11,0.10
End Time: 0.096
Start
0,0.04,0.01
50,0.10,0.15
100,0.13,0.22
150,0.13,0.26
200,0.12,0.29
250,0.13,0.32
300,0.12,0.36
350,0.12,0.39
400,0.12,0.43
450,0.12,0.47
500,0.13,0.50
550,0.12,0.52
600,0.12,0.55
650,0.12,0.58
700,0.12,0.60
750,0.12,0.63
800,0.13,0.66
850,0.12,0.69
900,0.13,0.73
950,0.12,0.76
1000,0.12,0.79
1050,0.12,0.81
1100,0.12,0.84
1150,0.12,0.87
1200,0.12,0.90
1250,0.12,0.93
1300,0.12,0.96
1350,0.12,0.98
1400,0.12,1.01
1450,0.12,1.04
1500,0.12,1.07
1550,0.12,1.09
1600,0.12,1.11
1650,0.12,1.14
1700,0.12,1.17
1750,0.12,1.20
1800,0.12,1.23
1850,0.12,1.27
1900,0.12,1.30
1950,0.12,1.34
2000,0.12,1.36
2050,0.12,1.38
2100,0.12,1.42
2150,0.12,1.45
2200,0.12,1.48
2250,0.12,1.50
2300,0.12,1.52
2350,0.12,1.55
2400,0.12,1.57
2450,0.12,1.59
2500,0.12,1.62
2550,0.12,1.64
2600,0.12,1.66
2650,0.13,1.69
2700,0.12,1.71
2750,0.12,1.73
2800,0.12,1.76
2850,0.12,1.78
2900,0.12,1.80
2950,0.12,1.83
3000,0.12,1.85
3050,0.12,1.87
3100,0.12,1.90
3150,0.12,1.92
3200,0.13,1.94
3250,0.12,1.97
3300,0.12,1.99
3350,0.12,2.01
3400,0.12,2.03
3450,0.12,2.06
3500,0.13,2.08
3550,0.12,2.10
3600,0.13,2.13
3650,0.12,2.15
3700,0.12,2.17
3750,0.12,2.19
3800,0.13,2.22
3850,0.13,2.24
3900,0.12,2.26
3950,0.12,2.29
4000,0.12,2.31
4050,0.12,2.33
4100,0.12,2.36
4150,0.12,2.38
4200,0.13,2.40
4250,0.12,2.42
4300,0.12,2.45
4350,0.12,2.47
4400,0.12,2.49
4450,0.12,2.52
4500,0.12,2.56
4550,0.12,2.59
4600,0.12,2.61
4650,0.12,2.64
4700,0.13,2.66
4750,0.12,2.68
4800,0.12,2.70
4850,0.12,2.73
4900,0.12,2.75
4950,0.12,2.77
End Time: 2.771
Start
0,0.04,0.06
50,0.06,1.58
100,0.06,2.73
150,0.07,3.78
200,0.08,4.85
250,0.08,5.95
300,0.08,6.99
350,0.08,8.16
400,0.08,9.66
450,0.08,10.78
500,0.08,11.93
550,0.09,12.99
600,0.09,14.05
650,0.09,15.17
700,0.09,16.29
750,0.09,17.34
800,0.09,18.46
850,0.09,19.57
900,0.09,20.62
950,0.09,21.67
1000,0.09,22.71
1050,0.09,23.77
1100,0.09,24.92
1150,0.09,26.04
1200,0.09,27.16
1250,0.09,28.27
1300,0.10,29.34
1350,0.10,30.51
1400,0.09,31.59
1450,0.09,32.74
1500,0.09,34.00
1550,0.09,35.08
1600,0.09,36.12
1650,0.10,37.16
1700,0.09,38.20
1750,0.10,39.23
1800,0.09,40.26
1850,0.09,41.32
1900,0.10,42.37
1950,0.09,43.39
2000,0.10,44.43
2050,0.09,45.46
2100,0.09,46.55
2150,0.09,47.61
2200,0.10,48.74
2250,0.10,49.87
2300,0.10,50.93
2350,0.10,52.01
2400,0.10,53.09
2450,0.10,54.13
2500,0.10,55.21
2550,0.10,56.28
2600,0.10,57.30
2650,0.10,58.37
2700,0.10,59.40
2750,0.10,60.43
2800,0.10,61.47
2850,0.10,62.51
2900,0.10,63.54
2950,0.10,64.57
3000,0.10,65.59
3050,0.10,66.61
3100,0.10,67.67
3150,0.10,68.74
3200,0.10,69.87
3250,0.10,70.89
3300,0.10,71.91
3350,0.10,72.97
3400,0.10,74.05
3450,0.10,75.12
3500,0.10,76.25
3550,0.10,77.40
3600,0.10,78.51
3650,0.10,79.55
3700,0.10,80.61
3750,0.10,81.72
3800,0.10,82.78
3850,0.10,83.93
3900,0.10,85.01
3950,0.10,86.07
4000,0.10,87.19
4050,0.10,88.23
4100,0.10,89.24
4150,0.10,90.26
4200,0.10,91.28
4250,0.10,92.33
4300,0.10,93.39
4350,0.10,94.45
4400,0.10,95.47
4450,0.10,96.56
4500,0.10,97.63
4550,0.10,98.71
4600,0.10,99.74
4650,0.10,100.81
4700,0.10,101.91
4750,0.10,102.99
4800,0.10,104.09
4850,0.10,105.19
4900,0.10,106.32
4950,0.10,107.38
End Time: 107.382
